idx,dataset_source,Type_1,Type_4,sbert_euclid,sbert_cosine,sbert_norm,meteor,meteor_inv,meteor_norm,rouge_l,rouge_l_inv,rougel_norm,bertscore_f1,bertscore_inv,jaccard,jaccard_div,edit_norm,SDS,drift_category
64,mrpc,Physicians who violate the ban would be subject to fines and up to two years in prison .,Doctors breaking this rule could face financial penalties and up to two years in jail.,0.5266498327255249,0.86132,0.47112065522951413,0.4118075801749271,0.588192419825073,0.5880732280507821,0.37500000000000006,0.625,0.610576923076923,0.9457407,0.0542593,0.24,0.76,0.5568181818181818,0.5224024233632495,High Drift
65,mrpc,"For example , Anhalt said , children typically treat a 20-ounce soda bottle as one serving , although it actually contains 2 ½ 8-ounce servings .","Anhalt mentioned children often view a 20-ounce soda as a single serving, even if it actually holds two and a half 8-ounce portions.",0.39893847703933716,0.9204242,0.3408742938845523,0.5267169108307223,0.47328308916927775,0.47313063854385645,0.4999999999999999,0.5000000000000001,0.4807692307692309,0.92593384,0.07406616,0.3235294117647059,0.6764705882352942,0.5172413793103449,0.39530455019334887,Medium Drift
66,mrpc,"Kline 's opinion dealt specifically with abortion providers , but it also would apply to doctors providing other services , such as prenatal care , to a pregnant child under 16 .","While Kline's opinion primarily addressed abortion providers, it also covered physicians offering services, like prenatal care, to pregnant minors under 16.",0.320324569940567,0.94869614,0.2606999405883163,0.5594919023722628,0.44050809762773724,0.44034616075295513,0.56,0.43999999999999995,0.41846153846153844,0.93097055,0.06902945,0.4,0.6,0.449438202247191,0.3281815041958885,Low Drift
67,mrpc,"The United Nations ' International Atomic Energy Agency asked for information on the allegation after the dossier was published , but Britain did not provide any , U.N. officials said .","According to UN officials, the UN's IAEA requested information on the allegation post-dossier publication, but Britain supplied none.",0.4741702377796173,0.8875812,0.4175993669318819,0.2530410312273057,0.7469589687726943,0.7468857296898499,0.3333333333333333,0.6666666666666667,0.6538461538461539,0.92453164,0.07546836,0.2222222222222222,0.7777777777777778,0.5891891891891892,0.5307059968663299,High Drift
68,mrpc,"Sixteen days later , as superheated air from the shuttle 's reentry rushed into the damaged wing , "" there was no possibility for crew survival , "" the board said .","The board concluded that sixteen days later, superheated reentry air entering the compromised wing left no chance for crew survival.",0.503621518611908,0.8731828,0.44763524075644684,0.45074722802506817,0.5492527719749318,0.5491223096802791,0.47826086956521735,0.5217391304347827,0.5033444816053513,0.91619223,0.08380777,0.43333333333333335,0.5666666666666667,0.6585365853658537,0.47907450271099417,High Drift
69,mrpc,""" The free world and those who love freedom and peace must deal harshly with Hamas and the killers , "" he told reporters as he emerged from a church service .","Speaking to reporters after a church service, he urged the free world and peace advocates to deal severely with Hamas and the perpetrators.",0.4865541458129883,0.88163257,0.4302290892608858,0.5177373737373737,0.4822626262626263,0.48211277463491653,0.39215686274509803,0.607843137254902,0.5927601809954751,0.9270163,0.07298368,0.41935483870967744,0.5806451612903225,0.7784810126582279,0.47311204468260987,High Drift
70,mrpc,"Powell fired back : "" He 's accusing the president of a ludicrous act , "" he said .","Powell retorted: ""He alleges the President committed an absurd act.""",0.65330570936203,0.78659594,0.600290586800801,0.2735294117647059,0.7264705882352941,0.726391419085724,0.41666666666666663,0.5833333333333334,0.5673076923076923,0.9155819,0.08441812,0.2777777777777778,0.7222222222222222,0.5662650602409639,0.618914174359164,High Drift
71,mrpc,"The memo on protecting sales of Windows and other desktop software mentioned Linux , a still small but emerging software competitor that is not owned by any specific company .","A memo on protecting Windows and other desktop software sales cited Linux, a small yet emerging software rival not owned by any company.",0.3224913775920868,0.9479997,0.26290975827311436,0.7726145755071375,0.22738542449286248,0.2271618023291846,0.7058823529411765,0.2941176470588235,0.2669683257918552,0.95866495,0.041335046,0.6,0.4,0.3142857142857143,0.25657188058807656,Low Drift
72,mrpc,"Also Tuesday , the United States also released more Iraqi prisoners of war , and officials announced that all would soon be let go .","That same Tuesday, the United States freed additional Iraqi prisoners of war, with officials announcing their full release was imminent.",0.5418561100959778,0.853196,0.48662876949595696,0.5305491845056063,0.4694508154943937,0.4692972556725397,0.47619047619047616,0.5238095238095238,0.5054945054945055,0.9371051,0.06289488,0.3225806451612903,0.6774193548387097,0.41911764705882354,0.48693561393098317,High Drift
73,mrpc,""" We had nothing to do with @ Stake 's internal personnel decision , "" Microsoft spokesman Sean Sundwell said .",Microsoft spokesman Sean Sundwell stated they were uninvolved in @ Stake's internal staffing decisions.,0.6581912636756897,0.7833922,0.6052731168905368,0.4929786392405063,0.5070213607594938,0.5068786751909726,0.26666666666666666,0.7333333333333334,0.7230769230769231,0.91174173,0.08825827,0.30434782608695654,0.6956521739130435,0.8018018018018018,0.6091549897879012,High Drift
74,mrpc,"Prosecutors said there is no question Waagner was behind the letters , which were sent at the same time of the anthrax attacks .","Prosecutors declared Waagner was unquestionably responsible for the letters, dispatched during the anthrax attacks.",0.6366019248962402,0.79736906,0.5832552406824378,0.33129422169811323,0.6687057783018868,0.6686098899598613,0.4444444444444444,0.5555555555555556,0.5384615384615384,0.9280995,0.07190049,0.2692307692307692,0.7307692307692308,0.4921875,0.5913674300937426,High Drift
75,mrpc,"His plan would cost more than $ 200 billion annually , which Gephardt would pay for by repealing Bush 's tax cuts .","Gephardt's proposal, costing over $200 billion per year, would be funded by reversing Bush's tax cuts.",0.3960694670677185,0.9215646,0.33794833551962866,0.4505050505050505,0.5494949494949495,0.5493645572950927,0.4736842105263158,0.5263157894736842,0.5080971659919028,0.92416126,0.075838745,0.3333333333333333,0.6666666666666667,0.5304347826086957,0.4142613459691763,Medium Drift
76,mrpc,There had been fears that the 35 year-old wouldn 't be able to conceive after suffering two ectopic pregnancies and cancer of the uterus .,Concerns existed that the 35-year-old couldn't conceive due to two ectopic pregnancies and uterine cancer.,0.30690234899520874,0.95290554,0.24701129536246252,0.5258344764517605,0.4741655235482395,0.4740133283307426,0.5581395348837209,0.4418604651162791,0.4203935599284437,0.93447727,0.06552273,0.4482758620689655,0.5517241379310345,0.427536231884058,0.3270881548693148,Low Drift
77,mrpc,"Prosecutors said Paracha , if convicted , could face at least 17 years in prison .",Prosecutors assert Paracha could face a minimum of 17 years in prison if convicted.,0.23995301127433777,0.9712113,0.17873304723216313,0.7156488549618321,0.28435114503816794,0.2841440107820285,0.5925925925925927,0.40740740740740733,0.3846153846153846,0.94666594,0.053334057,0.5882352941176471,0.4117647058823529,0.5421686746987951,0.2409917074187805,Low Drift
78,mrpc,"More than half of the songs were purchased as albums , Apple said .",Apple stated over half the tracks were acquired in album form.,0.4985065758228302,0.87574565,0.4424187689463596,0.2100840336134454,0.7899159663865546,0.7898551605881137,0.34782608695652173,0.6521739130434783,0.6387959866220735,0.9111869,0.088813126,0.21052631578947367,0.7894736842105263,0.6567164179104478,0.5511814908098532,High Drift
79,mrpc,""" This deal makes sense for both companies , "" Halla said in a prepared statement .",Halla issued a statement noting the deal's mutual benefit for both firms.,0.5910815000534058,0.8253114,0.5368312584860198,0.327991452991453,0.6720085470085471,0.6719136146053657,0.23076923076923078,0.7692307692307692,0.7603550295857987,0.90188044,0.09811956,0.3,0.7,0.7710843373493976,0.6085524839298447,High Drift
80,mrpc,"Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants , said Pinal County Sheriff Roger Vanderpool .",Pinal County Sheriff Roger Vanderpool reported that smugglers in a van intercepted a pickup and SUV transporting other traffickers and undocumented immigrants.,0.6363629102706909,0.79752135,0.5830114817377554,0.6968217329545455,0.3031782670454545,0.3029765820286804,0.5,0.5,0.4807692307692308,0.9425417,0.05745828,0.56,0.43999999999999995,0.7861635220125787,0.5065560516022355,High Drift
81,mrpc,"Tyco later said the loan had not been forgiven , and Swartz repaid it in full , with interest , according to his lawyer , Charles Stillman .","Tyco stated the loan was never forgiven; Swartz completely repaid it with interest, his lawyer Charles Stillman confirmed.",0.4655979573726654,0.8916093,0.40885693110512833,0.5326758711374096,0.46732412886259045,0.4671699535019139,0.6341463414634146,0.36585365853658536,0.34146341463414637,0.9355952,0.064404786,0.4642857142857143,0.5357142857142857,0.45714285714285713,0.40704083229028903,Medium Drift
82,mrpc,"While Bolton apparently fell and was immobilized , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said .","Selenski scaled a 10-foot, barbed-wire barrier using a mattress as Bolton apparently collapsed and became immobilized, Fischi stated.",0.38137948513031006,0.92727494,0.32296676488880655,0.43359474533563597,0.5664052546643641,0.56627975690884,0.3414634146341463,0.6585365853658537,0.6454033771106942,0.91663235,0.083367646,0.3793103448275862,0.6206896551724138,0.7518796992481203,0.43611668573719076,Medium Drift
83,mrpc,"Ms. Haque , meanwhile , was on her turquoise cellphone with the smiley faces organizing the prom .","Ms. Haque, meanwhile, was on her turquoise, smiley-faced phone planning the prom.",0.4333954453468323,0.9060843,0.37601521554274503,0.7357047129774402,0.2642952870225598,0.26408234788711044,0.7857142857142856,0.2142857142857144,0.18406593406593424,0.9329275,0.06707251,0.5882352941176471,0.4117647058823529,0.336734693877551,0.3152387857162559,Low Drift
84,mrpc,"But he added that the New York-based actor and producer is "" a private person and doesn 't care to have his treatment out for public consumption . ""","He emphasized the NYC-based actor and producer is very private, preferring his treatment not be consumed by the public.",0.4885512888431549,0.88065886,0.43226587456761945,0.3378059893787512,0.6621940106212487,0.6620962375418338,0.46808510638297873,0.5319148936170213,0.5139116202945989,0.92224866,0.07775134,0.3235294117647059,0.6764705882352942,0.5405405405405406,0.4945610963078582,High Drift
85,mrpc,"While a month 's supply of aspirin can cost less than $ 10 , the equivalent amount of ticlopidine can run significantly more than $ 100 .","A month's supply of aspirin may cost under $10, while ticlopidine's equivalent amount easily surpasses $100.",0.19313786923885345,0.981349,0.13098864836326238,0.40276134122287965,0.5972386587771203,0.5971220853064335,0.5365853658536586,0.46341463414634143,0.4427767354596623,0.94515646,0.054843545,0.5416666666666666,0.45833333333333337,0.5255474452554745,0.2865729531711766,Low Drift
86,mrpc,She estimated it would take three months and would require cancellation of a sub-audit of the Department of Environmental Quality .,"Her estimate was a three-month duration, necessitating the cancellation of a sub-audit for the Department of Environmental Quality.",0.551827073097229,0.8477435,0.49679765105735335,0.5914328586393363,0.40856714136066374,0.40839595963602143,0.6341463414634146,0.36585365853658536,0.34146341463414637,0.9198651,0.08013493,0.4,0.6,0.31297709923664124,0.44805046548844557,Medium Drift
87,mrpc,"The virus kills roughly 36,000 people in an average year , according to the U.S. Centers for Disease Control and Prevention .","The U.S. Centers for Disease Control and Prevention reports that this virus claims about 36,000 lives yearly.",0.4010145962238312,0.9195937,0.34299162298223457,0.5486751152073732,0.4513248847926268,0.45116607868113406,0.43902439024390244,0.5609756097560976,0.5440900562851783,0.938901,0.061098993,0.42857142857142855,0.5714285714285714,0.768,0.4048462007826032,Medium Drift
88,mrpc,"In two new schemes , people posing as IRS representatives target families of armed forces members and e-mail users .",Two new scams involve fake IRS representatives targeting military families and email users.,0.49790799617767334,0.8760439,0.4418083077987353,0.3817085597826087,0.6182914402173914,0.6181809601711445,0.5,0.5,0.4807692307692308,0.9353796,0.064620376,0.28,0.72,0.4051724137931034,0.48487502286731626,High Drift
